duration_ms_x,explicit,id,name,popularity,track_number,artist,acousticness,analysis_url,danceability,duration_ms_y,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
221680,FALSE,0NgoVefvSVzvYWfyJ1e8dL,Monster You Made,47,4,Pop Evil,0.00199,https://api.spotify.com/v1/audio-analysis/0NgoVefvSVzvYWfyJ1e8dL,0.455,221680,0.766,0,8,0.0955,-3.801,1,0.0322,163.861,4,https://api.spotify.com/v1/tracks/0NgoVefvSVzvYWfyJ1e8dL,audio_features,spotify:track:0NgoVefvSVzvYWfyJ1e8dL,0.444
222449,FALSE,50sWwVp5B1utP8xRfhuOgj,Swampedelic Pop,46,3,Dr. Dog,0.126,https://api.spotify.com/v1/audio-analysis/50sWwVp5B1utP8xRfhuOgj,0.328,222449,0.784,0.468,2,0.128,-7.036,1,0.034,119.463,4,https://api.spotify.com/v1/tracks/50sWwVp5B1utP8xRfhuOgj,audio_features,spotify:track:50sWwVp5B1utP8xRfhuOgj,0.467
250103,FALSE,3sCuOaaesnRkIKMlEZLtBw,Ex Machina,45,3,Pop Evil,1.48E-05,https://api.spotify.com/v1/audio-analysis/3sCuOaaesnRkIKMlEZLtBw,0.443,250103,0.973,0.107,6,0.0469,-3.519,1,0.141,179.03,4,https://api.spotify.com/v1/tracks/3sCuOaaesnRkIKMlEZLtBw,audio_features,spotify:track:3sCuOaaesnRkIKMlEZLtBw,0.594
197680,FALSE,4CM00vRilanLnW0FZNVUdQ,Teenager In Love,47,4,Neon Trees,0.00232,https://api.spotify.com/v1/audio-analysis/4CM00vRilanLnW0FZNVUdQ,0.489,197680,0.841,0,0,0.223,-3.762,1,0.0641,174.923,4,https://api.spotify.com/v1/tracks/4CM00vRilanLnW0FZNVUdQ,audio_features,spotify:track:4CM00vRilanLnW0FZNVUdQ,0.785
197773,FALSE,0cLWwUbcScGETTnMR5Qngp,Nicely Done,46,9,Wild Party,0.00187,https://api.spotify.com/v1/audio-analysis/0cLWwUbcScGETTnMR5Qngp,0.436,197773,0.757,0,4,0.183,-4.51,1,0.0428,199.901,4,https://api.spotify.com/v1/tracks/0cLWwUbcScGETTnMR5Qngp,audio_features,spotify:track:0cLWwUbcScGETTnMR5Qngp,0.51
239800,FALSE,43GjYlBkIaEW2laq9D4Rr0,Lucha De Gigantes,66,3,Nacha Pop,0.0505,https://api.spotify.com/v1/audio-analysis/43GjYlBkIaEW2laq9D4Rr0,0.394,239800,0.622,0.000163,11,0.108,-7.932,0,0.0302,113.341,4,https://api.spotify.com/v1/tracks/43GjYlBkIaEW2laq9D4Rr0,audio_features,spotify:track:43GjYlBkIaEW2laq9D4Rr0,0.144
215600,FALSE,4fSHrm2WrIZmtYMXQq0YwI,Lucky,51,3,Charli XCX,0.632,https://api.spotify.com/v1/audio-analysis/4fSHrm2WrIZmtYMXQq0YwI,0.193,215600,0.335,2.35E-05,0,0.0973,-8.746,0,0.033,79.165,4,https://api.spotify.com/v1/tracks/4fSHrm2WrIZmtYMXQq0YwI,audio_features,spotify:track:4fSHrm2WrIZmtYMXQq0YwI,0.0621
197253,FALSE,6n7dW2r5blvwTF6pWeEVEH,In The Name Of Love,49,13,Too Close To Touch,0.000861,https://api.spotify.com/v1/audio-analysis/6n7dW2r5blvwTF6pWeEVEH,0.311,197253,0.886,0,2,0.171,-3.257,0,0.0829,136.727,4,https://api.spotify.com/v1/tracks/6n7dW2r5blvwTF6pWeEVEH,audio_features,spotify:track:6n7dW2r5blvwTF6pWeEVEH,0.404
169617,TRUE,6E7oFW7xTK6Ghucsq6tMUj,Emergency,62,1,Icona Pop,0.0558,https://api.spotify.com/v1/audio-analysis/6E7oFW7xTK6Ghucsq6tMUj,0.834,169617,0.969,0.000723,6,0.0635,-3.383,1,0.063,125.985,4,https://api.spotify.com/v1/tracks/6E7oFW7xTK6Ghucsq6tMUj,audio_features,spotify:track:6E7oFW7xTK6Ghucsq6tMUj,0.928
252960,FALSE,0yvSxwhKR9EnW9dfb6IjKQ,Closer,49,12,Seaway,0.00799,https://api.spotify.com/v1/audio-analysis/0yvSxwhKR9EnW9dfb6IjKQ,0.594,252960,0.516,1.13E-05,8,0.0987,-8.878,1,0.0242,98.013,4,https://api.spotify.com/v1/tracks/0yvSxwhKR9EnW9dfb6IjKQ,audio_features,spotify:track:0yvSxwhKR9EnW9dfb6IjKQ,0.726
204794,FALSE,0jr3a8Oox61ykCO2qU5F21,Times are Hard for Dreamers (Pop Version),49,1,Original Cast of AmÃƒÂ©lie,0.549,https://api.spotify.com/v1/audio-analysis/0jr3a8Oox61ykCO2qU5F21,0.4,204795,0.644,6.71E-06,8,0.0959,-9.203,1,0.0323,76.484,4,https://api.spotify.com/v1/tracks/0jr3a8Oox61ykCO2qU5F21,audio_features,spotify:track:0jr3a8Oox61ykCO2qU5F21,0.603
217310,FALSE,7hmDJ4iixQCGZWAKS2J4mm,Chandelier,49,14,Pvris,0.0157,https://api.spotify.com/v1/audio-analysis/7hmDJ4iixQCGZWAKS2J4mm,0.38,217310,0.753,1.31E-06,1,0.129,-6.234,1,0.0427,174.034,4,https://api.spotify.com/v1/tracks/7hmDJ4iixQCGZWAKS2J4mm,audio_features,spotify:track:7hmDJ4iixQCGZWAKS2J4mm,0.585
230642,FALSE,1QROneYqhpjl0IDKYou8j2,If Only For Now,51,6,Pop Evil,0.000754,https://api.spotify.com/v1/audio-analysis/1QROneYqhpjl0IDKYou8j2,0.437,230642,0.733,0.00556,6,0.111,-6.151,1,0.0283,179.933,4,https://api.spotify.com/v1/tracks/1QROneYqhpjl0IDKYou8j2,audio_features,spotify:track:1QROneYqhpjl0IDKYou8j2,0.404
253960,FALSE,64xw3gXNMWv4wNXjF6tnXr,Tears (feat. Caroline Polachek),50,4,Charli XCX,0.0554,https://api.spotify.com/v1/audio-analysis/64xw3gXNMWv4wNXjF6tnXr,0.434,253960,0.713,0,5,0.177,-4.079,1,0.0408,127.721,4,https://api.spotify.com/v1/tracks/64xw3gXNMWv4wNXjF6tnXr,audio_features,spotify:track:64xw3gXNMWv4wNXjF6tnXr,0.15
183480,FALSE,0jfX391DLRZT10DuEJZpyL,Glad You Came,48,4,We Came As Romans,0.000376,https://api.spotify.com/v1/audio-analysis/0jfX391DLRZT10DuEJZpyL,0.54,183480,0.935,3.84E-06,7,0.0966,-4.191,0,0.0678,130.024,4,https://api.spotify.com/v1/tracks/0jfX391DLRZT10DuEJZpyL,audio_features,spotify:track:0jfX391DLRZT10DuEJZpyL,0.269
199386,FALSE,2MGRnjJc7C0z3EOEWRqcMw,Love is Gone - Fred Riester & Joachim Garraud Radio Edit Rmx,59,13,David Guetta,0.0326,https://api.spotify.com/v1/audio-analysis/2MGRnjJc7C0z3EOEWRqcMw,0.773,199387,0.813,3.77E-05,4,0.192,-4.609,0,0.0797,127.931,4,https://api.spotify.com/v1/tracks/2MGRnjJc7C0z3EOEWRqcMw,audio_features,spotify:track:2MGRnjJc7C0z3EOEWRqcMw,0.708
156224,TRUE,1ACZXpjBGwPru09pX53u9X,The Gospel,47,1,Knocked Loose,0.00256,https://api.spotify.com/v1/audio-analysis/1ACZXpjBGwPru09pX53u9X,0.416,156224,0.943,0.00189,11,0.507,-3.608,0,0.173,139.57,4,https://api.spotify.com/v1/tracks/1ACZXpjBGwPru09pX53u9X,audio_features,spotify:track:1ACZXpjBGwPru09pX53u9X,0.146
206640,FALSE,2ujvbqvgIaAZ4t2yd5QMC2,Love Yourself,48,6,Grayscale,0.000308,https://api.spotify.com/v1/audio-analysis/2ujvbqvgIaAZ4t2yd5QMC2,0.606,206640,0.9,0,1,0.347,-4.099,0,0.0647,116.019,4,https://api.spotify.com/v1/tracks/2ujvbqvgIaAZ4t2yd5QMC2,audio_features,spotify:track:2ujvbqvgIaAZ4t2yd5QMC2,0.623
524066,TRUE,4tBHoW5VevjDyNcIk5SQdM,Runaway,48,12,Silverstein,0.00143,https://api.spotify.com/v1/audio-analysis/4tBHoW5VevjDyNcIk5SQdM,0.462,524067,0.87,0.00946,4,0.0611,-4.549,1,0.0407,174.047,4,https://api.spotify.com/v1/tracks/4tBHoW5VevjDyNcIk5SQdM,audio_features,spotify:track:4tBHoW5VevjDyNcIk5SQdM,0.311
198599,FALSE,0aTsRTMdA1vUNPE87i3sNE,What Am I Becoming?,52,5,POP ETC,0.00167,https://api.spotify.com/v1/audio-analysis/0aTsRTMdA1vUNPE87i3sNE,0.617,198600,0.629,3.70E-05,1,0.0729,-5.826,1,0.0321,100.066,4,https://api.spotify.com/v1/tracks/0aTsRTMdA1vUNPE87i3sNE,audio_features,spotify:track:0aTsRTMdA1vUNPE87i3sNE,0.679
209453,FALSE,6nwp8mY3CYoRev6h8ar1MJ,Pop Style,40,1,Drake,0.242,https://api.spotify.com/v1/audio-analysis/6nwp8mY3CYoRev6h8ar1MJ,0.785,209453,0.489,1.78E-05,4,0.104,-9.014,0,0.308,133.15,4,https://api.spotify.com/v1/tracks/6nwp8mY3CYoRev6h8ar1MJ,audio_features,spotify:track:6nwp8mY3CYoRev6h8ar1MJ,0.0603
234933,TRUE,0YxWNhkNfVF0PHDg3zOEEf,Gangsta,48,3,New Years Day,0.00232,https://api.spotify.com/v1/audio-analysis/0YxWNhkNfVF0PHDg3zOEEf,0.458,234933,0.938,0,7,0.111,-4.45,1,0.0965,127.112,4,https://api.spotify.com/v1/tracks/0YxWNhkNfVF0PHDg3zOEEf,audio_features,spotify:track:0YxWNhkNfVF0PHDg3zOEEf,0.188
241400,FALSE,41Vs28E6Es3QdxIRqDnBv1,Doo Wop (That Thing),54,18,Ms. Lauryn Hill,0.00741,https://api.spotify.com/v1/audio-analysis/41Vs28E6Es3QdxIRqDnBv1,0.795,241400,0.551,0,2,0.259,-9.238,1,0.0657,99.917,4,https://api.spotify.com/v1/tracks/41Vs28E6Es3QdxIRqDnBv1,audio_features,spotify:track:41Vs28E6Es3QdxIRqDnBv1,0.642
201106,FALSE,4dZEkHDfbTIOWaO5RP3F8e,CanÃ¢â‚¬â„¢t Feel My Face,48,4,The Amity Affliction,0.000867,https://api.spotify.com/v1/audio-analysis/4dZEkHDfbTIOWaO5RP3F8e,0.231,201107,0.855,0,9,0.289,-6.288,0,0.0589,108.089,4,https://api.spotify.com/v1/tracks/4dZEkHDfbTIOWaO5RP3F8e,audio_features,spotify:track:4dZEkHDfbTIOWaO5RP3F8e,0.316
222713,FALSE,5JvD469hg7VQu2qobOAnuy,Never Been In Love (feat. Icona Pop),48,1,Cobra Starship,0.00602,https://api.spotify.com/v1/audio-analysis/5JvD469hg7VQu2qobOAnuy,0.631,222714,0.929,0,7,0.261,-3.844,1,0.0316,121.08,4,https://api.spotify.com/v1/tracks/5JvD469hg7VQu2qobOAnuy,audio_features,spotify:track:5JvD469hg7VQu2qobOAnuy,0.695
157152,TRUE,1Q8ys0130rNeEE162pmsQa,I Love It (feat. Charli XCX),61,1,Icona Pop,0.00952,https://api.spotify.com/v1/audio-analysis/1Q8ys0130rNeEE162pmsQa,0.711,157153,0.906,1.64E-05,8,0.153,-2.671,1,0.0284,125.916,4,https://api.spotify.com/v1/tracks/1Q8ys0130rNeEE162pmsQa,audio_features,spotify:track:1Q8ys0130rNeEE162pmsQa,0.824
178933,FALSE,4RzOKEHZM4ve7WUeBaKFy9,Problem,48,4,Set It Off,0.00175,https://api.spotify.com/v1/audio-analysis/4RzOKEHZM4ve7WUeBaKFy9,0.594,178933,0.921,0,1,0.104,-3.893,0,0.117,103.115,4,https://api.spotify.com/v1/tracks/4RzOKEHZM4ve7WUeBaKFy9,audio_features,spotify:track:4RzOKEHZM4ve7WUeBaKFy9,0.492
204310,TRUE,0tObvsqYlUjXs1dgreVusO,All My Friends,47,5,Knocked Loose,0.00264,https://api.spotify.com/v1/audio-analysis/0tObvsqYlUjXs1dgreVusO,0.373,204310,0.896,2.23E-05,2,0.572,-3.879,0,0.168,139.785,4,https://api.spotify.com/v1/tracks/0tObvsqYlUjXs1dgreVusO,audio_features,spotify:track:0tObvsqYlUjXs1dgreVusO,0.253
190926,FALSE,2BlH4rNgJNTuURjKkSKnWz,Song of the Summer,46,2,Remo Drive,0.000298,https://api.spotify.com/v1/audio-analysis/2BlH4rNgJNTuURjKkSKnWz,0.429,190927,0.94,2.69E-05,11,0.165,-5.955,1,0.0571,82.447,4,https://api.spotify.com/v1/tracks/2BlH4rNgJNTuURjKkSKnWz,audio_features,spotify:track:2BlH4rNgJNTuURjKkSKnWz,0.677
205200,FALSE,14pgeHTnka4f8VyKmmIqGr,Boss's Daughter,46,6,Pop Evil,0.00016,https://api.spotify.com/v1/audio-analysis/14pgeHTnka4f8VyKmmIqGr,0.418,205200,0.966,0.00569,7,0.222,-2.656,0,0.213,174.92,4,https://api.spotify.com/v1/tracks/14pgeHTnka4f8VyKmmIqGr,audio_features,spotify:track:14pgeHTnka4f8VyKmmIqGr,0.583
313925,FALSE,21YxK0klhpfLW8budkJaMF,Lust For Life,54,1,Iggy Pop,0.0276,https://api.spotify.com/v1/audio-analysis/21YxK0klhpfLW8budkJaMF,0.383,313926,0.97,0,9,0.0942,-5.638,1,0.0435,101.603,4,https://api.spotify.com/v1/tracks/21YxK0klhpfLW8budkJaMF,audio_features,spotify:track:21YxK0klhpfLW8budkJaMF,0.62
229015,TRUE,58iZeZLWATl8A9oUQnjlbj,Marihua,58,1,Lenny TavÃƒÂ¡rez,0.464,https://api.spotify.com/v1/audio-analysis/58iZeZLWATl8A9oUQnjlbj,0.913,229015,0.619,0.00492,1,0.0945,-5.673,1,0.172,139.006,4,https://api.spotify.com/v1/tracks/58iZeZLWATl8A9oUQnjlbj,audio_features,spotify:track:58iZeZLWATl8A9oUQnjlbj,0.73
185320,FALSE,49aUxHONjkn75EJFd30RRr,Text Me In The Morning,45,2,Neon Trees,0.00509,https://api.spotify.com/v1/audio-analysis/49aUxHONjkn75EJFd30RRr,0.386,185320,0.787,0,0,0.345,-3.48,1,0.0388,214.881,4,https://api.spotify.com/v1/tracks/49aUxHONjkn75EJFd30RRr,audio_features,spotify:track:49aUxHONjkn75EJFd30RRr,0.736
255498,FALSE,4Z524Thpkxb5g8ZKHa7nWI,Hold On,51,12,Extreme Music,0.0214,https://api.spotify.com/v1/audio-analysis/4Z524Thpkxb5g8ZKHa7nWI,0.526,255499,0.689,0,5,0.106,-7.733,0,0.0324,72.93,4,https://api.spotify.com/v1/tracks/4Z524Thpkxb5g8ZKHa7nWI,audio_features,spotify:track:4Z524Thpkxb5g8ZKHa7nWI,0.284
213956,FALSE,0mXq2EXd5NHPXBclqaZfgp,BRAND NEW GIRL,58,2,TWICE,0.016,https://api.spotify.com/v1/audio-analysis/0mXq2EXd5NHPXBclqaZfgp,0.674,213956,0.965,9.59E-05,7,0.145,-3.754,1,0.0696,157.041,4,https://api.spotify.com/v1/tracks/0mXq2EXd5NHPXBclqaZfgp,audio_features,spotify:track:0mXq2EXd5NHPXBclqaZfgp,0.75
183226,FALSE,7ecVrUYlhj6OrKTAK0oDzo,The Girl I Love She Got Long Black Wavy Hair - 22/6/69 Pop Sundae,56,5,Led Zeppelin,0.111,https://api.spotify.com/v1/audio-analysis/7ecVrUYlhj6OrKTAK0oDzo,0.264,183227,0.609,0.311,9,0.322,-10.992,0,0.0655,185.875,4,https://api.spotify.com/v1/tracks/7ecVrUYlhj6OrKTAK0oDzo,audio_features,spotify:track:7ecVrUYlhj6OrKTAK0oDzo,0.862
212146,FALSE,6Yw4ShpHythm8tSOeRMtIb,Stay The Night,47,11,State Champs,0.00263,https://api.spotify.com/v1/audio-analysis/6Yw4ShpHythm8tSOeRMtIb,0.319,212147,0.741,0,6,0.188,-5.569,1,0.0465,132.052,4,https://api.spotify.com/v1/tracks/6Yw4ShpHythm8tSOeRMtIb,audio_features,spotify:track:6Yw4ShpHythm8tSOeRMtIb,0.36
263776,FALSE,7LgV0BHjcdk2MyETcUbmQe,When We Were Young,42,9,Pop Evil,0.000139,https://api.spotify.com/v1/audio-analysis/7LgV0BHjcdk2MyETcUbmQe,0.401,263777,0.811,0.0304,0,0.104,-4.474,1,0.0631,164.236,4,https://api.spotify.com/v1/tracks/7LgV0BHjcdk2MyETcUbmQe,audio_features,spotify:track:7LgV0BHjcdk2MyETcUbmQe,0.462
192255,FALSE,7hIeBlPnCIB0SWvfzSfghu,Ways To Get High,48,8,Pop Evil,0.000498,https://api.spotify.com/v1/audio-analysis/7hIeBlPnCIB0SWvfzSfghu,0.615,192255,0.847,0.00103,2,0.0507,-6.744,1,0.0432,127.976,4,https://api.spotify.com/v1/tracks/7hIeBlPnCIB0SWvfzSfghu,audio_features,spotify:track:7hIeBlPnCIB0SWvfzSfghu,0.519
175677,FALSE,2iTma4kHADFcTlR24R8hIP,Dog Nightmare,46,5,Jack Stauber,0.743,https://api.spotify.com/v1/audio-analysis/2iTma4kHADFcTlR24R8hIP,0.7,175678,0.448,0.463,4,0.179,-13.016,1,0.111,153.992,4,https://api.spotify.com/v1/tracks/2iTma4kHADFcTlR24R8hIP,audio_features,spotify:track:2iTma4kHADFcTlR24R8hIP,0.731
262106,FALSE,0EFx2Sc56e9lT919vvNZC4,Footsteps,48,1,Pop Evil,0.0139,https://api.spotify.com/v1/audio-analysis/0EFx2Sc56e9lT919vvNZC4,0.641,262107,0.732,2.61E-06,5,0.062,-7.57,1,0.0795,92.057,4,https://api.spotify.com/v1/tracks/0EFx2Sc56e9lT919vvNZC4,audio_features,spotify:track:0EFx2Sc56e9lT919vvNZC4,0.763
242640,FALSE,6JRnZ2BUBqKfvhE3f7b15S,Last Friday Night (T.G.I.F.),47,3,"Woe, Is Me",0.000307,https://api.spotify.com/v1/audio-analysis/6JRnZ2BUBqKfvhE3f7b15S,0.529,242640,0.973,2.33E-05,2,0.207,-3.461,0,0.164,135.125,4,https://api.spotify.com/v1/tracks/6JRnZ2BUBqKfvhE3f7b15S,audio_features,spotify:track:6JRnZ2BUBqKfvhE3f7b15S,0.398
187013,FALSE,0BJPGg90E6p2Ve0D8EcZGF,We Got The World,49,3,Icona Pop,0.00156,https://api.spotify.com/v1/audio-analysis/0BJPGg90E6p2Ve0D8EcZGF,0.501,187013,0.931,2.03E-06,6,0.186,-3.839,1,0.0754,128.055,4,https://api.spotify.com/v1/tracks/0BJPGg90E6p2Ve0D8EcZGF,audio_features,spotify:track:0BJPGg90E6p2Ve0D8EcZGF,0.376
347280,FALSE,3Q434tG4MdftCIgsYP0xQa,Tu es beau,47,7,Yelle,0.282,https://api.spotify.com/v1/audio-analysis/3Q434tG4MdftCIgsYP0xQa,0.933,347280,0.769,9.21E-05,2,0.0344,-6.944,1,0.0401,108.196,4,https://api.spotify.com/v1/tracks/3Q434tG4MdftCIgsYP0xQa,audio_features,spotify:track:3Q434tG4MdftCIgsYP0xQa,0.862
233306,TRUE,2N6Y9uBbYd2ikdzV6q7udd,El Punto,57,2,Lenny TavÃƒÂ¡rez,0.246,https://api.spotify.com/v1/audio-analysis/2N6Y9uBbYd2ikdzV6q7udd,0.824,233307,0.648,6.94E-05,7,0.0942,-6.056,0,0.0835,147.827,4,https://api.spotify.com/v1/tracks/2N6Y9uBbYd2ikdzV6q7udd,audio_features,spotify:track:2N6Y9uBbYd2ikdzV6q7udd,0.456
280613,FALSE,6BzSWeDsh6egbOs57UfrXY,Caitlyn,45,4,Jank,0.0129,https://api.spotify.com/v1/audio-analysis/6BzSWeDsh6egbOs57UfrXY,0.334,280613,0.755,0.0625,8,0.0368,-6.375,1,0.0476,82.794,4,https://api.spotify.com/v1/tracks/6BzSWeDsh6egbOs57UfrXY,audio_features,spotify:track:6BzSWeDsh6egbOs57UfrXY,0.321
186346,TRUE,0mZhV2kUYyLq5zXmZ3gxnN,Windows (feat. Icona Pop),45,1,Felix Snow,0.254,https://api.spotify.com/v1/audio-analysis/0mZhV2kUYyLq5zXmZ3gxnN,0.917,186346,0.381,0.000814,0,0.295,-6.98,1,0.0771,103.966,4,https://api.spotify.com/v1/tracks/0mZhV2kUYyLq5zXmZ3gxnN,audio_features,spotify:track:0mZhV2kUYyLq5zXmZ3gxnN,0.49
194840,FALSE,7rAEUdstP2ZU8MOPGbHug6,Supernova Goes Pop,44,2,Powerman 5000,0.00069,https://api.spotify.com/v1/audio-analysis/7rAEUdstP2ZU8MOPGbHug6,0.586,194840,0.968,0.0345,8,0.0556,-3.805,1,0.149,143.02,4,https://api.spotify.com/v1/tracks/7rAEUdstP2ZU8MOPGbHug6,audio_features,spotify:track:7rAEUdstP2ZU8MOPGbHug6,0.49
221120,FALSE,7rTFcrCDeEOHUK2XKVlIAs,In My Head,47,4,Mayday Parade,0.0226,https://api.spotify.com/v1/audio-analysis/7rTFcrCDeEOHUK2XKVlIAs,0.546,221120,0.834,0,8,0.099,-4.268,1,0.0817,110.036,4,https://api.spotify.com/v1/tracks/7rTFcrCDeEOHUK2XKVlIAs,audio_features,spotify:track:7rTFcrCDeEOHUK2XKVlIAs,0.624
183853,FALSE,22xmNDIOQecFRsXB5prggA,Love Song,46,13,Four Year Strong,0.0275,https://api.spotify.com/v1/audio-analysis/22xmNDIOQecFRsXB5prggA,0.348,183853,0.94,0,5,0.354,-3.667,1,0.232,170.15,4,https://api.spotify.com/v1/tracks/22xmNDIOQecFRsXB5prggA,audio_features,spotify:track:22xmNDIOQecFRsXB5prggA,0.564
218853,TRUE,2MK8xQVIFA81r32V4E1MkT,Let You Down,67,1,Peking Duk,0.0387,https://api.spotify.com/v1/audio-analysis/2MK8xQVIFA81r32V4E1MkT,0.557,218853,0.883,1.61E-05,8,0.107,-5.069,0,0.0656,99.963,4,https://api.spotify.com/v1/tracks/2MK8xQVIFA81r32V4E1MkT,audio_features,spotify:track:2MK8xQVIFA81r32V4E1MkT,0.588
260760,FALSE,1UTgca8bm4NfbAEEm7YZES,Right Now,47,5,Asking Alexandria,0.00382,https://api.spotify.com/v1/audio-analysis/1UTgca8bm4NfbAEEm7YZES,0.42,260760,0.974,2.60E-06,11,0.168,-3.898,1,0.2,138.058,4,https://api.spotify.com/v1/tracks/1UTgca8bm4NfbAEEm7YZES,audio_features,spotify:track:1UTgca8bm4NfbAEEm7YZES,0.285
199466,TRUE,4aJl4oHd8CKjRqD3YeOxIo,Pop Music,44,6,Gucci Mane,0.379,https://api.spotify.com/v1/audio-analysis/4aJl4oHd8CKjRqD3YeOxIo,0.696,199467,0.674,0,2,0.109,-6.147,1,0.0553,130.047,4,https://api.spotify.com/v1/tracks/4aJl4oHd8CKjRqD3YeOxIo,audio_features,spotify:track:4aJl4oHd8CKjRqD3YeOxIo,0.333
254537,FALSE,334jA1yEQV5bGCdvCQ61XI,Red Eye to Raleigh,45,5,Mipso,0.932,https://api.spotify.com/v1/audio-analysis/334jA1yEQV5bGCdvCQ61XI,0.612,254537,0.305,1.02E-05,7,0.349,-10.179,1,0.0278,140.253,4,https://api.spotify.com/v1/tracks/334jA1yEQV5bGCdvCQ61XI,audio_features,spotify:track:334jA1yEQV5bGCdvCQ61XI,0.54
147182,FALSE,4uRUMluUIPrd8bxRO5uCXV,Heartstrings,45,3,Remo Drive,0.000125,https://api.spotify.com/v1/audio-analysis/4uRUMluUIPrd8bxRO5uCXV,0.576,147182,0.865,0.804,7,0.173,-6.926,0,0.035,122.027,4,https://api.spotify.com/v1/tracks/4uRUMluUIPrd8bxRO5uCXV,audio_features,spotify:track:4uRUMluUIPrd8bxRO5uCXV,0.577
253053,FALSE,5wG070wvoIaTEoXkljuy82,Wrecking Ball,46,2,August Burns Red,0.000481,https://api.spotify.com/v1/audio-analysis/5wG070wvoIaTEoXkljuy82,0.541,253053,0.993,0.000701,1,0.0735,-4.068,0,0.0889,124.964,4,https://api.spotify.com/v1/tracks/5wG070wvoIaTEoXkljuy82,audio_features,spotify:track:5wG070wvoIaTEoXkljuy82,0.0867
191826,FALSE,0RR8wuHHc5NqSFxhPDDBNV,Communication Breakdown - 22/6/69 Pop Sundae,53,3,Led Zeppelin,0.00574,https://api.spotify.com/v1/audio-analysis/0RR8wuHHc5NqSFxhPDDBNV,0.367,191827,0.779,0.00708,9,0.288,-8.334,1,0.0488,90.354,4,https://api.spotify.com/v1/tracks/0RR8wuHHc5NqSFxhPDDBNV,audio_features,spotify:track:0RR8wuHHc5NqSFxhPDDBNV,0.794
255386,FALSE,1UKn0jPIKEsyWPYeJKws1D,Payphone,46,10,Crown The Empire,0.00103,https://api.spotify.com/v1/audio-analysis/1UKn0jPIKEsyWPYeJKws1D,0.515,255387,0.99,0.000117,11,0.132,-3.918,0,0.1,124.987,4,https://api.spotify.com/v1/tracks/1UKn0jPIKEsyWPYeJKws1D,audio_features,spotify:track:1UKn0jPIKEsyWPYeJKws1D,0.209
221453,FALSE,4YtHty5FP2eYhCK36AUECx,Beautiful Girls,46,9,Bayside,0.0308,https://api.spotify.com/v1/audio-analysis/4YtHty5FP2eYhCK36AUECx,0.47,221453,0.75,0,9,0.171,-7.303,1,0.188,140.765,4,https://api.spotify.com/v1/tracks/4YtHty5FP2eYhCK36AUECx,audio_features,spotify:track:4YtHty5FP2eYhCK36AUECx,0.35
226466,FALSE,2TuXTTcRnPAtI7FK6hNTOq,Heathens,46,8,Boston Manor,0.17,https://api.spotify.com/v1/audio-analysis/2TuXTTcRnPAtI7FK6hNTOq,0.337,226467,0.915,1.33E-05,3,0.106,-5.767,0,0.118,180.006,4,https://api.spotify.com/v1/tracks/2TuXTTcRnPAtI7FK6hNTOq,audio_features,spotify:track:2TuXTTcRnPAtI7FK6hNTOq,0.168
218880,FALSE,63DtIOy2MeM609z7JCpt7c,When I Grow Up,46,4,Mayday Parade,0.00537,https://api.spotify.com/v1/audio-analysis/63DtIOy2MeM609z7JCpt7c,0.535,218880,0.794,0,1,0.0593,-5.256,0,0.0405,118.494,4,https://api.spotify.com/v1/tracks/63DtIOy2MeM609z7JCpt7c,audio_features,spotify:track:63DtIOy2MeM609z7JCpt7c,0.244
204653,FALSE,4W3CjuXVcSo0EmyOkvJtBT,Royals,46,7,Youth in Revolt,3.74E-05,https://api.spotify.com/v1/audio-analysis/4W3CjuXVcSo0EmyOkvJtBT,0.539,204653,0.886,0,7,0.043,-4.238,1,0.229,169.989,4,https://api.spotify.com/v1/tracks/4W3CjuXVcSo0EmyOkvJtBT,audio_features,spotify:track:4W3CjuXVcSo0EmyOkvJtBT,0.604
236626,FALSE,08usYkCKcKehKFXBLSlOGP,Bothersome,45,6,Jack Stauber,0.761,https://api.spotify.com/v1/audio-analysis/08usYkCKcKehKFXBLSlOGP,0.662,236627,0.458,0.037,2,0.257,-11.633,1,0.0438,136.198,4,https://api.spotify.com/v1/tracks/08usYkCKcKehKFXBLSlOGP,audio_features,spotify:track:08usYkCKcKehKFXBLSlOGP,0.476
206493,FALSE,41zAAQi3DkCSAJ3ryQrODF,We R Who We R,46,8,"Chunk! No, Captain Chunk!",4.03E-05,https://api.spotify.com/v1/audio-analysis/41zAAQi3DkCSAJ3ryQrODF,0.49,206493,0.978,0,6,0.103,-2.049,1,0.123,131.942,4,https://api.spotify.com/v1/tracks/41zAAQi3DkCSAJ3ryQrODF,audio_features,spotify:track:41zAAQi3DkCSAJ3ryQrODF,0.556
260675,FALSE,7diyVXlxBDBJ9LTxedGv0P,Do You Want Me?,45,11,Mipso,0.949,https://api.spotify.com/v1/audio-analysis/7diyVXlxBDBJ9LTxedGv0P,0.529,260676,0.279,0.0159,9,0.235,-11.48,1,0.0364,159.853,4,https://api.spotify.com/v1/tracks/7diyVXlxBDBJ9LTxedGv0P,audio_features,spotify:track:7diyVXlxBDBJ9LTxedGv0P,0.392
